"Column3","Column2","Column4","Column1","Modnames","AICc","Delta_AICc","LL","AdjR2","FStatistic","Pval"
"Disturbed","Fish","Cmin","2","1",-708.798746123607,0,357.471229349228,0.011766095029197,3.02405133531882,0.0838592421272597
"Disturbed","Fish","Cmin","2","2",-708.314320581667,0.484425541939913,358.277642218544,0.0152159075096641,2.31333573336952,0.102074284258994
"Disturbed","Fish","Cmin","2","3",-706.22576702264,2.57297910096679,358.294701693138,0.0095166436939994,1.54445788771709,0.204929252978894
"Disturbed","Fish","Cmin","2","4",-704.405665632798,4.39308049080898,358.458930377374,0.00546202417945552,1.23341092373606,0.298678519708178
"Undisturbed","Fish","Cmin","2","3",-597.307584015913,0,303.835610189775,0.0205356322132374,2.18808387899429,0.0913460180383922
"Undisturbed","Fish","Cmin","2","1",-596.723786117132,0.583797898781086,301.433749345991,0.00455199117404104,1.77737711334583,0.184266063625815
"Undisturbed","Fish","Cmin","2","4",-595.227833788995,2.07975022691812,303.870014455473,0.0150316647026019,1.64859521567025,0.164445340324742
"Undisturbed","Fish","Cmin","2","2",-594.891424360746,2.41615965516689,301.566194108084,0.000176693446629739,1.0150215971813,0.364605984394388
"Disturbed","Fish","Cmax","0","1",-215.813794236666,0,110.978753405758,0.00808076891831588,2.3849219503645,0.124381485717745
"Disturbed","Fish","Cmax","0","2",-214.368111259341,1.4456829773244,111.304537557381,0.00597130121721956,1.51060960723285,0.223758641027239
"Disturbed","Fish","Cmax","0","3",-212.453177146098,3.36061709056756,111.408406754867,0.001233117241355,1.06996291615495,0.363405897195214
"Disturbed","Fish","Cmax","0","4",-210.673108893587,5.14068534307827,111.592652007769,-0.00262065860366967,0.888913130105387,0.471942996214219
"Undisturbed","Fish","Cmax","0","1",-5.3635533914451,0,5.7536329831477,-0.000793922175946316,0.865140298197039,0.353630906898221
"Undisturbed","Fish","Cmax","0","2",-3.49468863148445,1.86886475996064,5.86782624345307,-0.00540731606316314,0.542850088689836,0.582105529922771
"Undisturbed","Fish","Cmax","0","4",-3.29617513907048,2.06737825237461,7.90418513051085,0.00642737840831498,1.2749306657784,0.281897624955021
"Undisturbed","Fish","Cmax","0","3",-1.92551345760493,3.43803993384016,6.14457491062065,-0.00815919576769009,0.541387482476224,0.654606317132824
"Disturbed","Fish","Cmax","2","1",-695.876896957057,0,351.010304765954,0.00511694757976944,1.87435511786502,0.172793910337646
"Disturbed","Fish","Cmax","2","2",-695.867360437165,0.0095365198927766,352.054162146293,0.0113394252460325,1.97490601984672,0.141983019915518
"Disturbed","Fish","Cmax","2","3",-693.860682038317,2.01621491874073,352.112159200976,0.00609372533786656,1.34742823471608,0.260812370585014
"Disturbed","Fish","Cmax","2","4",-692.774546770818,3.10235018623939,352.643370946385,0.00629942158778829,1.26942262417598,0.284076235570823
"Undisturbed","Fish","Cmax","2","3",-547.146560360423,0,278.75509836203,0.0225337245109705,2.3063479402221,0.0785625416687114
"Undisturbed","Fish","Cmax","2","1",-546.448238982909,0.698321377513935,276.29597577888,0.00591714767883555,2.01190268301405,0.157910900622347
"Undisturbed","Fish","Cmax","2","4",-545.540854376676,1.60570598374682,279.026524749314,0.0197621591959556,1.85682446735497,0.120412938142829
"Undisturbed","Fish","Cmax","2","2",-544.455392570519,2.69116778990372,276.34817821297,0.000610356285053792,1.05191196902613,0.351558193746325
"Disturbed","Fish (Trait)","Cmin","0","1",-648.676020886049,0,327.40986673045,0.0193284136391778,4.35059194572328,0.0384982243462453
"Disturbed","Fish (Trait)","Cmin","0","2",-648.383963807978,0.292057078071252,328.3124638317,0.0238505756234108,3.07683258050849,0.0487124172145771
"Disturbed","Fish (Trait)","Cmin","0","3",-646.433113046018,2.24290784003108,328.398374704827,0.0189915875665081,2.09702419312851,0.102550255776197
"Disturbed","Fish (Trait)","Cmin","0","4",-644.806745588603,3.86927529744548,328.659470355277,0.0160911027637495,1.69505608637173,0.153489298209754
"Undisturbed","Fish (Trait)","Cmin","0","1",-472.482085076298,0,239.312898825574,-0.00344892869049573,0.415697340820893,0.51996605919318
"Undisturbed","Fish (Trait)","Cmin","0","2",-470.490510614929,1.99157446136849,239.365737235175,-0.00879821597134134,0.258673988787806,0.772381625557224
"Undisturbed","Fish (Trait)","Cmin","0","3",-469.458461786285,3.02362329001306,239.911049074961,-0.00838696308665354,0.528691604538129,0.663182067321822
"Undisturbed","Fish (Trait)","Cmin","0","4",-467.322600436515,5.15948463978282,239.917397779233,-0.0143862584634298,0.39725525696501,0.810416945795084
"Disturbed","Fish (Trait)","Cmin","2","1",-969.73908817186,0,487.941400373355,-0.0021595018347258,0.63367576595216,0.427126955132766
"Disturbed","Fish (Trait)","Cmin","2","2",-967.723796026809,2.01529214505058,487.982379941115,-0.00764166541911426,0.355384376295574,0.701429617545535
"Disturbed","Fish (Trait)","Cmin","2","3",-966.272040742308,3.46704742955217,488.317838552972,-0.00970609175433568,0.455275282014602,0.713916712921322
"Disturbed","Fish (Trait)","Cmin","2","4",-964.297062221996,5.44202594986416,488.404628671973,-0.0147580657258917,0.381904106471209,0.821357762578125
"Undisturbed","Fish (Trait)","Cmin","2","1",-811.982785725612,0,409.063249150231,0.00455671139556657,1.77818691040887,0.184166658651695
"Undisturbed","Fish (Trait)","Cmin","2","2",-809.911985537674,2.07080018793795,409.076474696548,-0.00121366180865534,0.896963797368337,0.409749752510053
"Undisturbed","Fish (Trait)","Cmin","2","3",-809.298759656007,2.68402606960558,409.831198009821,0.0016427295918916,1.09324118025318,0.353585104682427
"Undisturbed","Fish (Trait)","Cmin","2","4",-809.083301133187,2.89948459242498,410.797748127569,0.00691869091783837,1.29609293953976,0.273660551389085
"Disturbed","Fish (Trait)","Cmax","0","2",-524.560022098689,0,266.400492977055,0.0339973421309816,3.99147632523932,0.0202511300050273
"Disturbed","Fish (Trait)","Cmax","0","1",-523.523540736573,1.03648136211564,264.833626655712,0.0219529551532551,4.81576979933328,0.0295645256773754
"Disturbed","Fish (Trait)","Cmax","0","3",-522.794441386071,1.76558071261798,266.579038874854,0.0302401180247647,2.76704225439774,0.0434879244575495
"Disturbed","Fish (Trait)","Cmax","0","4",-520.871197716408,3.68882438228093,266.69169641918,0.0256828287568658,2.12029250267048,0.080499508488667
"Undisturbed","Fish (Trait)","Cmax","0","1",-221.413670703503,0,113.778691639177,-0.00238667071215071,0.595232026801234,0.441480437412202
"Undisturbed","Fish (Trait)","Cmax","0","2",-219.319264993829,2.09440570967416,113.780114424625,-0.00833647840734253,0.297257731126278,0.743242429027297
"Undisturbed","Fish (Trait)","Cmax","0","3",-217.483095552119,3.93057515138432,113.923365957878,-0.012676304102466,0.290667811392723,0.83209928956616
"Undisturbed","Fish (Trait)","Cmax","0","4",-216.485715983274,4.92795472022934,114.498955552613,-0.0119413497215841,0.49848144528638,0.736873904135597
"Disturbed","Fish (Trait)","Cmax","2","1",-958.340980676276,0,482.242346625563,-0.00131347883379163,0.777001502062432,0.379311695098627
"Disturbed","Fish (Trait)","Cmax","2","2",-956.34496006586,1.9960206104156,482.292961960641,-0.00667755639567402,0.436172694994293,0.647236071866893
"Disturbed","Fish (Trait)","Cmax","2","3",-955.004988995044,3.33599168123226,482.68431267934,-0.00808080070885242,0.545758594106428,0.651668422322005
"Disturbed","Fish (Trait)","Cmax","2","4",-953.148225153977,5.19275552229942,482.830210137964,-0.0124244975583756,0.478438987297897,0.751531199314443
"Undisturbed","Fish (Trait)","Cmax","2","1",-794.451331955169,0,400.29752226501,0.00340516812910641,1.58085649597577,0.210372116980494
"Undisturbed","Fish (Trait)","Cmax","2","2",-792.357325093551,2.09400686161769,400.299144474486,-0.00250792299131275,0.787359830907361,0.456716405914178
"Undisturbed","Fish (Trait)","Cmax","2","3",-791.628575813889,2.82275614127957,400.996106088763,-0.000323404843369124,0.981679650432206,0.402847484361818
"Undisturbed","Fish (Trait)","Cmax","2","4",-791.008540527446,3.44279142772291,401.760367824699,0.00260595572094413,1.11104248995209,0.353109447599509
